Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1288409,29-Dec-18,Ohio,Dayton,800 block of Huffman Ave,0,1,N/A
1290190,29-Dec-18,Illinois,Bourbonnais,1887 Armour Rd,0,1,N/A
1287597,29-Dec-18,Massachusetts,Revere,16 Pleasant St,0,1,N/A
1288475,29-Dec-18,Colorado,Aurora,12051 E Mississippi Ave,1,0,N/A
1287627,29-Dec-18,South Carolina,Orangeburg,500 block of Shadowlawn Dr,0,0,N/A
1290176,29-Dec-18,Illinois,Kankakee,400 block of S Wildwood Ave,0,1,N/A
1288205,29-Dec-18,Georgia,Savannah,Treat Ave and Iowa St,1,0,N/A
1287689,29-Dec-18,Arkansas,North Little Rock,2900 block of Pike Ave,2,0,N/A
1293027,29-Dec-18,Oregon,Bend,Fontana Rd and Stellar Dr,0,0,N/A
1288186,29-Dec-18,Georgia,Atlanta,1975 North Ave,0,1,N/A
1291081,29-Dec-18,Virginia,Charlottesville,300 block of 6 1/2 St SW,0,0,N/A
1290081,29-Dec-18,California,Victorville,11600 Amargosa Rd,0,0,N/A
1288167,29-Dec-18,Arkansas,Little Rock,2027 Bond Ave,0,2,N/A
1289172,29-Dec-18,Tennessee,Mount Juliet,100 Carrick Ct,0,0,N/A
1292546,29-Dec-18,Georgia,Athens,402 McKinley Dr,0,0,N/A
1289158,29-Dec-18,California,Fairfield,Oliver Rd,0,1,N/A
1368779,29-Dec-18,Connecticut,Meriden,E Main St,0,0,N/A
1289150,29-Dec-18,California,Oxnard,300 block of Campbell Way,0,1,N/A
1289148,29-Dec-18,California,Oxnard,1200 block of North H St,0,1,N/A
1287687,29-Dec-18,North Carolina,Durham,3300 block of Guess Rd,0,1,N/A
1289129,29-Dec-18,California,Auburn,100 block of Diamond St,0,0,N/A
1287761,29-Dec-18,California,Anderson,2700 block of Barney Rd,0,0,N/A
1289125,29-Dec-18,California,Imperial Beach,900 block of Palm Ave,0,0,N/A
1287719,29-Dec-18,Massachusetts,Quincy,Crown Dr,0,1,N/A
1287563,29-Dec-18,Florida,Clearwater,N/A,1,0,N/A
1295899,29-Dec-18,Tennessee,Memphis,3100 block of Seminole Ln,0,0,N/A
1288239,29-Dec-18,California,Los Angeles,S Figueroa St and W Gage Ave,0,0,N/A
1290917,29-Dec-18,South Carolina,Bluffton,N/A,0,0,N/A
1289065,29-Dec-18,Illinois,Danville,200 block of Brewer Rd,2,0,N/A
1287418,29-Dec-18,Indiana,Fort Wayne,4016 Wayne Trace,0,1,N/A
1290872,29-Dec-18,District of Columbia,Washington,3100 block of Buena Vista Terrace SE,0,0,N/A
1288104,29-Dec-18,Florida,Ocala,1900 block of SW 3rd St,0,1,N/A
1289022,29-Dec-18,Oklahoma,Seminole,W Wilson Ave and N Timmons St,1,0,N/A
1287471,29-Dec-18,Florida,Jacksonville,800 block of Benbow St,0,2,N/A
1288765,29-Dec-18,Pennsylvania,Reading,200 W Douglass St,0,3,N/A
1288954,29-Dec-18,Massachusetts,Springfield,N/A,0,0,N/A
1287367,29-Dec-18,Missouri,Saint Joseph,1007 S 12th St,1,0,N/A
1288085,29-Dec-18,Indiana,Evansville,800 N Green River Rd,0,1,N/A
1289168,29-Dec-18,Indiana,Marion,2300 block of Gallatin St,3,0,N/A
1288073,29-Dec-18,Indiana,Gary,3600 block of Alabama St,0,0,N/A
1288479,29-Dec-18,Colorado,Colorado Springs,400 block of Yellowstone Rd,0,0,N/A
1288744,29-Dec-18,Pennsylvania,Mechanicsburg,2400 block of Mill Rd,0,0,N/A
1290769,29-Dec-18,Kentucky,Berea,120 Jill St,0,0,N/A
1290767,29-Dec-18,Louisiana,New Orleans,Canal St and Rampart St,0,0,N/A
1287438,29-Dec-18,Virginia,Newport News,Beechmont Dr and Warwick Blvd,0,0,N/A
1288166,29-Dec-18,Louisiana,New Orleans,7400 block of Cornwall Pl,0,1,N/A
1288048,29-Dec-18,Indiana,Indianapolis,4600 block of E 34th St,1,0,N/A
1287245,29-Dec-18,New York,Old Westbury,Pinetree Ln,0,2,N/A
1292338,29-Dec-18,Florida,Okeechobee,619 NE Park St,0,0,N/A
1287409,29-Dec-18,Ohio,Akron,1307 Grant St,1,0,N/A
1287398,29-Dec-18,Ohio,Hinckley,800 block of Center Rd,0,0,N/A
1287396,29-Dec-18,New Jersey,Paterson,Summer St and Broadway,0,1,N/A
1294659,29-Dec-18,Indiana,Goshen,21206 Co Rd 20,0,0,N/A
1287394,29-Dec-18,New Jersey,Newark,100 block of Roseville Ave,0,1,N/A
1371711,29-Dec-18,Texas,Austin,4300 block of Duval Rd,0,1,N/A
1288793,29-Dec-18,Ohio,Columbus,1937 E Livingston Ave,0,1,N/A
1289814,29-Dec-18,Georgia,Thomson,1170 Northview Extension,0,0,N/A
1287739,29-Dec-18,Nevada,North Las Vegas,3300 block of Civic Center Dr,0,3,N/A
1287363,29-Dec-18,Illinois,Chicago,3200 block of N Kimball Ave,0,2,N/A
1287946,29-Dec-18,District of Columbia,Washington,3000 block of Stanton Rd SE,1,0,N/A
1287360,29-Dec-18,Illinois,Chicago,8701 S State St,0,1,N/A
1288448,29-Dec-18,Texas,San Antonio,6800 block of Neston Dr,0,1,N/A
1288293,29-Dec-18,Massachusetts,Haverhill,Hilldale Ave,0,1,N/A
1290685,29-Dec-18,New York,Jamestown,Price St,0,0,N/A
1287662,29-Dec-18,North Carolina,Cameron,118 Helen Ln,1,1,N/A
1288032,29-Dec-18,Illinois,Chicago,500 block of West Aldine,0,0,N/A
1289736,29-Dec-18,Ohio,Dayton,400 block of Harriet St,0,0,N/A
1288686,29-Dec-18,Tennessee,Goodlettsville (Millersville),1100 block of Slaters Creek Rd,0,0,N/A
1296420,29-Dec-18,Pennsylvania,Osceola Mills,2257 State St,0,0,N/A
1287267,29-Dec-18,Kansas,Topeka,100 block of SW Fillmore St,0,0,N/A
1287717,29-Dec-18,Mississippi,Golden,Alice Hall Rd,2,0,N/A
1290709,29-Dec-18,Florida,Tallahassee,1819 Fairbanks Ferry Rd,0,0,N/A
1288003,29-Dec-18,Illinois,Chicago,5500 block of W Le Moyne St,0,1,N/A
1287951,29-Dec-18,Maryland,Baltimore,4400 block of Park Heights Ave,0,1,N/A
1287999,29-Dec-18,Illinois,Chicago,8400 block of S Loomis Blvd,0,1,N/A
1287953,29-Dec-18,Maryland,Baltimore,4700 block of Frederick Ave,0,1,N/A
1287986,29-Dec-18,Illinois,Chicago,200 block of W Harrison St,0,1,N/A
1287981,29-Dec-18,Illinois,Chicago,5300 block of N Magnet Ave,0,1,N/A
1289611,29-Dec-18,Maryland,Beltsville,11300 block of Evans Trail,1,0,N/A
1289425,29-Dec-18,Maryland,Fort Washington,1700 block of Taylor Ave,1,0,N/A
1289577,29-Dec-18,Florida,Fort Myers,12510 Equestrian Cir,0,1,N/A
1288592,29-Dec-18,Delaware,Newark,91 Thorn Ln,0,1,N/A
1288591,29-Dec-18,Delaware,Seaford,26000 block of Bethel Concord Rd,0,0,N/A
1287956,29-Dec-18,New Jersey,Newark,200 block of 6th Ave W,0,0,N/A
1287746,29-Dec-18,New Jersey,Clifton,299 NJ-3,1,0,N/A
1288568,29-Dec-18,Washington,Seattle,3200 block of California Ave SW,0,0,N/A
1288566,29-Dec-18,Washington,Kennewick,N Quincy St and W Canal Dr,0,1,N/A
1288573,29-Dec-18,Michigan,Detroit,8930 W McNichols Rd,0,0,N/A
1287923,29-Dec-18,California,Bakersfield,600 block of Kentucky St,0,1,N/A
1287420,29-Dec-18,Virginia,Petersburg,110 Croatan Dr,1,0,N/A
1288555,29-Dec-18,Texas,Lubbock,4703 29th St,2,0,N/A
1287306,29-Dec-18,Nebraska,Lincoln,3200 block of S 48th St,0,2,N/A
1287875,29-Dec-18,Texas,Katy,3050 N Fry Rd,0,1,N/A
1288521,29-Dec-18,Tennessee,Nashville,329 Broadway,0,0,N/A
1318067,29-Dec-18,Iowa,Clinton,408 7th Ave,0,0,N/A
1287899,29-Dec-18,Oregon,Portland,9800 block of SW 35th Dr,0,1,N/A
1287873,29-Dec-18,Texas,Beaumont,4300 block of Kenneth Ave,1,0,N/A
1288502,29-Dec-18,Oklahoma,Lawton,2900 block of NW Rogers Ln,0,1,N/A
