,Incident ID,Incident Date,year,State,City Or County,Address,Killed,Injured,Operations
368,479153,December 29,2015,California,Pasadena,800 block of North Lake Avenue,0,1,"View Incident
View Source"
369,475510,December 29,2015,Massachusetts,Andover,354 Main Street,0,0,"View Incident
View Source"
370,474853,December 29,2015,Illinois,Chicago,5700 block of South Michigan Avenue,0,1,"View Incident
View Source"
371,477250,December 29,2015,California,Calexico,Thielemann Avenue,0,0,"View Incident
View Source"
372,475500,December 29,2015,California,Orange,2000 block of East Palmya Avenue,1,0,"View Incident
View Source"
373,475487,December 29,2015,California,Union City,29500 block of Kohoutek Way,0,1,"View Incident
View Source"
374,475474,December 29,2015,California,Rosemead,3500 block of Strang Avenue,1,0,"View Incident
View Source"
375,475471,December 29,2015,California,Oxnard,4600 block of Terrace Avenue,0,2,"View Incident
View Source"
376,477868,December 29,2015,South Carolina,Sumter,Frazier Street,0,0,"View Incident
View Source"
377,476045,December 29,2015,South Carolina,Graniteville,Elbert Street,0,0,"View Incident
View Source"
378,475598,December 29,2015,Pennsylvania,Philadelphia,3400 block of N Eighth Street,1,0,"View Incident
View Source"
379,475262,December 29,2015,Georgia,Savannah,2300 block of Tulip Street,0,1,"View Incident
View Source"
380,475062,December 29,2015,Florida,Boca Raton,135 NW 20th St.,1,0,"View Incident
View Source"
381,477849,December 29,2015,Missouri,Sikeston,806 Apache Drive,1,0,"View Incident
View Source"
382,474671,December 29,2015,California,Los Angeles (Hollywood),1000 block of North Kings Road,0,1,"View Incident
View Source"
383,474669,December 29,2015,California,Los Angeles,Sunset Boulevard and Figueroa Street,0,1,"View Incident
View Source"
384,474622,December 29,2015,California,Oxnard,200 block of East Yucca Street,0,1,"View Incident
View Source"
385,475381,December 29,2015,Illinois,Chicago (Englewood),6400 block of South Eggleston Avenue,0,1,"View Incident
View Source"
386,479200,December 29,2015,Georgia,Savannah (Wilmington Island),400 block of Johnny Mercer Blvd,0,0,"View Incident
View Source"
387,475370,December 29,2015,Illinois,Chicago,6300 block of South Artesian Avenue,0,2,"View Incident
View Source"
388,475359,December 29,2015,Illinois,Chicago,6900 block of South Vernon Avenue,0,1,"View Incident
View Source"
389,475346,December 29,2015,Illinois,Chicago,9000 block of South Greenwood Avenue,1,0,"View Incident
View Source"
391,483706,December 29,2015,Missouri,Union,Hickory Spring Lane,0,0,"View Incident
View Source"
392,474577,December 29,2015,Illinois,Chicago (Roseland),9100 block of South Wentworth Avenue,0,1,"View Incident
View Source"
393,474663,December 29,2015,California,Gustine (Santa Nella),29000 block of Del Sol Court,1,0,"View Incident
View Source"
394,475125,December 29,2015,Nevada,Las Vegas,601 South Rainbow Blvd,1,0,"View Incident
View Source"
395,475311,December 29,2015,North Carolina,Winston Salem,2115 Peters Creek Parkway,0,2,"View Incident
View Source"
396,475910,December 29,2015,Nevada,Reno,2300 block of Wedekind Road,0,1,"View Incident
View Source"
397,475273,December 29,2015,Georgia,Lagrange,Borton Street,0,0,"View Incident
View Source"
398,474599,December 29,2015,Illinois,Melrose Park,1100 block of 24th Ave,1,1,"View Incident
View Source"
399,477089,December 29,2015,Arkansas,Benton,Bradbury Street,0,0,"View Incident
View Source"
400,475272,December 29,2015,Georgia,Lagrange,29 Patilla Road,0,0,"View Incident
View Source"
401,475266,December 29,2015,Georgia,Albany,1016 North Slappey Boulevard,0,1,"View Incident
View Source"
402,476400,December 29,2015,Mississippi,Hattiesburg,Spencer Street,1,0,"View Incident
View Source"
403,477078,December 29,2015,Arkansas,Little Rock,9th St and College St,0,1,"View Incident
View Source"
404,475256,December 29,2015,Maryland,Baltimore,1600 block of East 25th Street,0,1,"View Incident
View Source"
405,475254,December 29,2015,Maryland,Baltimore,4500 block of Garrison Boulevard,1,0,"View Incident
View Source"
406,477074,December 29,2015,Arkansas,Pine Bluff,10th Ave. and Palm St.,1,0,"View Incident
View Source"
407,475250,December 29,2015,Illinois,Chicago,10900 block of South Racine Avenue,0,1,"View Incident
View Source"
408,475248,December 29,2015,District of Columbia,Washington,N/A,0,0,"View Incident
View Source"
409,475246,December 29,2015,District of Columbia,Washington,N/A,0,0,"View Incident
View Source"
410,477726,December 29,2015,South Carolina,North Charleston,Carver and Ottawa Avenues,1,0,"View Incident
View Source"
411,478538,December 29,2015,Nevada,Reno,Fife Drive and Reed Street,1,0,"View Incident
View Source"
412,477719,December 29,2015,South Carolina,Ladson,Miami Drive,0,1,"View Incident
View Source"
413,475866,December 29,2015,Michigan,Davisburg (Springfield Township),10000 block of Puffer Road,0,0,"View Incident
View Source"
414,475134,December 29,2015,Oklahoma,Yukon,Yukon Parkway and Ranchwood Boulevard,0,0,"View Incident
View Source"
415,475847,December 29,2015,Oklahoma,Guthrie,N. Pine Street,0,0,"View Incident
View Source"
417,475334,December 29,2015,South Carolina,Easley,112 Planters Way,1,0,"View Incident
View Source"
418,475219,December 29,2015,Ohio,Dayton (Trotwood),1400 block of Hagerman Drive,0,1,"View Incident
View Source"
419,476245,December 29,2015,Texas,Houston,3427 Jorns,1,0,"View Incident
View Source"
420,475214,December 29,2015,Florida,Saint Cloud,10th Street,1,0,"View Incident
View Source"
421,475161,December 29,2015,Nebraska,Omaha,1029 Park Avenue,0,1,"View Incident
View Source"
422,476331,December 29,2015,South Carolina,York,Fine Wright Avenue,0,1,"View Incident
View Source"
423,475141,December 29,2015,Pennsylvania,Philadelphia,51st and Brown,0,1,"View Incident
View Source"
424,478117,December 29,2015,Texas,San Antonio,4611 East Houston Street,0,1,"View Incident
View Source"
425,475539,December 29,2015,Tennessee,Memphis,6000 block of Water Stone Oakway,1,0,"View Incident
View Source"
426,475132,December 29,2015,Missouri,Kansas City,Bannister Road and Blue Ridge Boulevard,0,1,"View Incident
View Source"
427,475111,December 29,2015,Texas,San Antonio,100 block of Charing Cross,0,0,"View Incident
View Source"
428,475082,December 29,2015,Michigan,Flint,3000 block of North Franklin Avenue,0,1,"View Incident
View Source"
429,486094,December 28,2015,Colorado,Greeley,2500 block of 23rd Avenue,0,0,"View Incident
View Source"
430,474193,December 28,2015,Missouri,Columbia,1400 block of Greensboro Drive,0,0,"View Incident
View Source"
431,475071,December 28,2015,Michigan,Jackson,100 block of Rockwell Street,0,1,"View Incident
View Source"
432,476973,December 28,2015,South Carolina,Lancaster,Carmel Road and Belmont Circle,0,1,"View Incident
View Source"
433,475743,December 28,2015,Ohio,Toledo,West Park Street,0,1,"View Incident
View Source"
434,475036,December 28,2015,Louisiana,Reserve,600 block of Northwest Second Street,0,2,"View Incident
View Source"
435,474361,December 28,2015,Louisiana,New Orleans,7001 Martin Drive,2,0,"View Incident
View Source"
436,486899,December 28,2015,Utah,Orem,1757 Village Lane,2,0,"View Incident
View Source"
437,474146,December 28,2015,Tennessee,Memphis,6800 block of Birch Run Lane,0,1,"View Incident
View Source"
438,474165,December 28,2015,Washington,Spokane,Highway 195 and Excelsior Road,0,1,"View Incident
View Source"
439,475032,December 28,2015,Ohio,Cleveland,East 131st Street and Union Avenue,0,0,"View Incident
View Source"
440,475030,December 28,2015,Virginia,Dinwiddie (county),6100 block of Duncan Road,0,1,"View Incident
View Source"
441,483440,December 28,2015,Minnesota,Sturgeon Lake,N/A,0,0,"View Incident
View Source"
